"person_id";"player_name";"season";"round_num";"round_pick";"overall_pick";"draft_type";"team_id";"team_city";"team_name";"team_abbr";"organization";"organization_type";"player_profile_flag"
201984;"Jack McClinton";2009;2;21;51;"Draft";1610612759;"San Antonio";"Spurs";"SAS";"Miami (FL)";"College/University";"0"
201986;"Nando De Colo";2009;2;23;53;"Draft";1610612759;"San Antonio";"Spurs";"SAS";"Cholet Basket (France)";"Other Team/Club";"1"
201988;"Patty Mills";2009;2;25;55;"Draft";1610612757;"Portland";"Trail Blazers";"POR";"St. Mary's (CA)";"College/University";"1"
201992;"Chinemelu Elonu";2009;2;29;59;"Draft";1610612747;"Los Angeles";"Lakers";"LAL";"Texas A&M";"College/University";"0"
202323;"Evan Turner";2010;1;2;2;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"Ohio State";"College/University";"1"
202324;"Derrick Favors";2010;1;3;3;"Draft";1610612751;"New Jersey";"Nets";"NJN";"Georgia Tech";"College/University";"1"
202328;"Greg Monroe";2010;1;7;7;"Draft";1610612765;"Detroit";"Pistons";"DET";"Georgetown";"College/University";"1"
202333;"Xavier Henry";2010;1;12;12;"Draft";1610612763;"Memphis";"Grizzlies";"MEM";"Kansas";"College/University";"1"
202334;"Ed Davis";2010;1;13;13;"Draft";1610612761;"Toronto";"Raptors";"TOR";"North Carolina";"College/University";"1"
202335;"Patrick Patterson";2010;1;14;14;"Draft";1610612745;"Houston";"Rockets";"HOU";"Kentucky";"College/University";"1"
202336;"Larry Sanders";2010;1;15;15;"Draft";1610612749;"Milwaukee";"Bucks";"MIL";"Virginia Commonwealth";"College/University";"1"
202338;"Kevin Seraphin";2010;1;17;17;"Draft";1610612741;"Chicago";"Bulls";"CHI";"Cholet Basket (France)";"Other Team/Club";"1"
202341;"James Anderson";2010;1;20;20;"Draft";1610612759;"San Antonio";"Spurs";"SAS";"Oklahoma State";"College/University";"1"
202343;"Elliot Williams";2010;1;22;22;"Draft";1610612757;"Portland";"Trail Blazers";"POR";"Memphis";"College/University";"1"
202345;"Damion James";2010;1;24;24;"Draft";1610612737;"Atlanta";"Hawks";"ATL";"Texas";"College/University";"1"
202346;"Dominique Jones";2010;1;25;25;"Draft";1610612763;"Memphis";"Grizzlies";"MEM";"South Florida";"College/University";"1"
202348;"Jordan Crawford";2010;1;27;27;"Draft";1610612751;"New Jersey";"Nets";"NJN";"Xavier";"College/University";"1"
202349;"Greivis Vasquez";2010;1;28;28;"Draft";1610612763;"Memphis";"Grizzlies";"MEM";"Maryland";"College/University";"1"
202350;"Daniel Orton";2010;1;29;29;"Draft";1610612753;"Orlando";"Magic";"ORL";"Kentucky";"College/University";"1"
202353;"Tibor Pleiss";2010;2;1;31;"Draft";1610612751;"New Jersey";"Nets";"NJN";"Brose Baskets (Germany)";"Other Team/Club";"1"
202356;"Armon Johnson";2010;2;4;34;"Draft";1610612757;"Portland";"Trail Blazers";"POR";"Nevada-Reno";"College/University";"1"
202358;"Terrico White";2010;2;6;36;"Draft";1610612765;"Detroit";"Pistons";"DET";"Mississippi";"College/University";"1"
202359;"Darington Hobson";2010;2;7;37;"Draft";1610612749;"Milwaukee";"Bucks";"MIL";"New Mexico";"College/University";"1"
202365;"Devin Ebanks";2010;2;13;43;"Draft";1610612747;"Los Angeles";"Lakers";"LAL";"West Virginia";"College/University";"1"
202366;"Jerome Jordan";2010;2;14;44;"Draft";1610612749;"Milwaukee";"Bucks";"MIL";"Tulsa";"College/University";"1"
202372;"Tiny Gallon";2010;2;17;47;"Draft";1610612749;"Milwaukee";"Bucks";"MIL";"Oklahoma";"College/University";"0"
202373;"Ryan Richards";2010;2;19;49;"Draft";1610612759;"San Antonio";"Spurs";"SAS";"CB Gran Canaria (Spain)";"Other Team/Club";"0"
202377;"Pape Sy";2010;2;23;53;"Draft";1610612737;"Atlanta";"Hawks";"ATL";"STB Le Havre (France)";"Other Team/Club";"1"
202382;"Derrick Caracter";2010;2;28;58;"Draft";1610612747;"Los Angeles";"Lakers";"LAL";"Texas-El Paso";"College/University";"1"
202383;"Stanley Robinson";2010;2;29;59;"Draft";1610612753;"Orlando";"Magic";"ORL";"Connecticut";"College/University";"1"
202624;"Chukwudiebere Maduabum";2011;2;26;56;"Draft";1610612747;"Los Angeles";"Lakers";"LAL";"Bakersfield Jam (D-League)";"Other Team/Club";"0"
202681;"Kyrie Irving";2011;1;1;1;"Draft";1610612739;"Cleveland";"Cavaliers";"CLE";"Duke";"College/University";"1"
202684;"Tristan Thompson";2011;1;4;4;"Draft";1610612739;"Cleveland";"Cavaliers";"CLE";"Texas";"College/University";"1"
202685;"Jonas Valanciunas";2011;1;5;5;"Draft";1610612761;"Toronto";"Raptors";"TOR";"BC Lietuvos rytas (Lithuania)";"Other Team/Club";"1"
202688;"Brandon Knight";2011;1;8;8;"Draft";1610612765;"Detroit";"Pistons";"DET";"Kentucky";"College/University";"1"
202690;"Jimmer Fredette";2011;1;10;10;"Draft";1610612749;"Milwaukee";"Bucks";"MIL";"Brigham Young";"College/University";"1"
202694;"Marcus Morris Sr.";2011;1;14;14;"Draft";1610612745;"Houston";"Rockets";"HOU";"Kansas";"College/University";"1"
202696;"Nikola Vucevic";2011;1;16;16;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"Southern California";"College/University";"1"
202701;"Nolan Smith";2011;1;21;21;"Draft";1610612757;"Portland";"Trail Blazers";"POR";"Duke";"College/University";"1"
202702;"Kenneth Faried";2011;1;22;22;"Draft";1610612743;"Denver";"Nuggets";"DEN";"Morehead State";"College/University";"1"
202703;"Nikola Mirotic";2011;1;23;23;"Draft";1610612745;"Houston";"Rockets";"HOU";"Real Madrid Baloncesto (Spain)";"Other Team/Club";"1"
202707;"JaJuan Johnson";2011;1;27;27;"Draft";1610612751;"New Jersey";"Nets";"NJN";"Purdue";"College/University";"1"
202708;"Norris Cole";2011;1;28;28;"Draft";1610612741;"Chicago";"Bulls";"CHI";"Cleveland State";"College/University";"1"
202709;"Cory Joseph";2011;1;29;29;"Draft";1610612759;"San Antonio";"Spurs";"SAS";"Texas";"College/University";"1"
202710;"Jimmy Butler";2011;1;30;30;"Draft";1610612741;"Chicago";"Bulls";"CHI";"Marquette";"College/University";"1"
202712;"Justin Harper";2011;2;2;32;"Draft";1610612739;"Cleveland";"Cavaliers";"CLE";"Richmond";"College/University";"1"
202713;"Kyle Singler";2011;2;3;33;"Draft";1610612765;"Detroit";"Pistons";"DET";"Duke";"College/University";"1"
202716;"Jordan Williams";2011;2;6;36;"Draft";1610612751;"New Jersey";"Nets";"NJN";"Maryland";"College/University";"1"
202718;"Chandler Parsons";2011;2;8;38;"Draft";1610612745;"Houston";"Rockets";"HOU";"Florida";"College/University";"1"
202720;"Jon Leuer";2011;2;10;40;"Draft";1610612749;"Milwaukee";"Bucks";"MIL";"Wisconsin";"College/University";"1"
202721;"Darius Morris";2011;2;11;41;"Draft";1610612747;"Los Angeles";"Lakers";"LAL";"Michigan";"College/University";"1"
202723;"Malcolm Lee";2011;2;13;43;"Draft";1610612741;"Chicago";"Bulls";"CHI";"California-Los Angeles";"College/University";"1"
202726;"Andrew Goudelock";2011;2;16;46;"Draft";1610612747;"Los Angeles";"Lakers";"LAL";"College of Charleston";"College/University";"1"
202728;"Keith Benson";2011;2;18;48;"Draft";1610612737;"Atlanta";"Hawks";"ATL";"Oakland";"College/University";"1"
202729;"Josh Selby";2011;2;19;49;"Draft";1610612763;"Memphis";"Grizzlies";"MEM";"Kansas";"College/University";"1"
202730;"Lavoy Allen";2011;2;20;50;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"Temple";"College/University";"1"
202731;"Vernon Macklin";2011;2;22;52;"Draft";1610612765;"Detroit";"Pistons";"DET";"Florida";"College/University";"1"
202732;"DeAndre Liggins";2011;2;23;53;"Draft";1610612753;"Orlando";"Magic";"ORL";"Kentucky";"College/University";"1"
202733;"MIlan Macvan";2011;2;24;54;"Draft";1610612739;"Cleveland";"Cavaliers";"CLE";"Maccabi Tel Aviv B.C. (Israel)";"Other Team/Club";"0"
202736;"Ater Majok";2011;2;28;58;"Draft";1610612747;"Los Angeles";"Lakers";"LAL";"Gold Coast Blaze (Australia)";"Other Team/Club";"0"
202737;"Adam Hanga";2011;2;29;59;"Draft";1610612759;"San Antonio";"Spurs";"SAS";"Alba Fehervar (Hungary)";"Other Team/Club";"0"
202739;"Jon Diebler";2011;2;21;51;"Draft";1610612757;"Portland";"Trail Blazers";"POR";"Ohio State";"College/University";"0"
203079;"Dion Waiters";2012;1;4;4;"Draft";1610612739;"Cleveland";"Cavaliers";"CLE";"Syracuse";"College/University";"1"
203081;"Damian Lillard";2012;1;6;6;"Draft";1610612757;"Portland";"Trail Blazers";"POR";"Weber State";"College/University";"1"
203082;"Terrence Ross";2012;1;8;8;"Draft";1610612761;"Toronto";"Raptors";"TOR";"Washington";"College/University";"1"
203083;"Andre Drummond";2012;1;9;9;"Draft";1610612765;"Detroit";"Pistons";"DET";"Connecticut";"College/University";"1"
203086;"Meyers Leonard";2012;1;11;11;"Draft";1610612757;"Portland";"Trail Blazers";"POR";"Illinois";"College/University";"1"
203087;"Jeremy Lamb";2012;1;12;12;"Draft";1610612745;"Houston";"Rockets";"HOU";"Connecticut";"College/University";"1"
203089;"John Henson";2012;1;14;14;"Draft";1610612749;"Milwaukee";"Bucks";"MIL";"North Carolina";"College/University";"1"
203090;"Maurice Harkless";2012;1;15;15;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"St. John's (NY)";"College/University";"1"
203091;"Royce White";2012;1;16;16;"Draft";1610612745;"Houston";"Rockets";"HOU";"Iowa State";"College/University";"1"
203093;"Terrence Jones";2012;1;18;18;"Draft";1610612745;"Houston";"Rockets";"HOU";"Kentucky";"College/University";"1"
203094;"Andrew Nicholson";2012;1;19;19;"Draft";1610612753;"Orlando";"Magic";"ORL";"St. Bonaventure";"College/University";"1"
203095;"Evan Fournier";2012;1;20;20;"Draft";1610612743;"Denver";"Nuggets";"DEN";"Poitiers Basket 86 (France)";"Other Team/Club";"1"
203098;"John Jenkins";2012;1;23;23;"Draft";1610612737;"Atlanta";"Hawks";"ATL";"Vanderbilt";"College/University";"1"
203099;"Jared Cunningham";2012;1;24;24;"Draft";1610612739;"Cleveland";"Cavaliers";"CLE";"Oregon State";"College/University";"1"
203100;"Tony Wroten";2012;1;25;25;"Draft";1610612763;"Memphis";"Grizzlies";"MEM";"Washington";"College/University";"1"
203104;"Marquis Teague";2012;1;29;29;"Draft";1610612741;"Chicago";"Bulls";"CHI";"Kentucky";"College/University";"1"
203108;"Bernard James";2012;2;3;33;"Draft";1610612739;"Cleveland";"Cavaliers";"CLE";"Florida State";"College/University";"1"
203109;"Jae Crowder";2012;2;4;34;"Draft";1610612739;"Cleveland";"Cavaliers";"CLE";"Marquette";"College/University";"1"
203112;"Quincy Acy";2012;2;7;37;"Draft";1610612761;"Toronto";"Raptors";"TOR";"Baylor";"College/University";"1"
203113;"Quincy Miller";2012;2;8;38;"Draft";1610612743;"Denver";"Nuggets";"DEN";"Baylor";"College/University";"1"
203114;"Khris Middleton";2012;2;9;39;"Draft";1610612765;"Detroit";"Pistons";"DET";"Texas A&M";"College/University";"1"
203115;"Will Barton";2012;2;10;40;"Draft";1610612757;"Portland";"Trail Blazers";"POR";"Memphis";"College/University";"1"
203116;"Tyshawn Taylor";2012;2;11;41;"Draft";1610612757;"Portland";"Trail Blazers";"POR";"Kansas";"College/University";"1"
203117;"Doron Lamb";2012;2;12;42;"Draft";1610612749;"Milwaukee";"Bucks";"MIL";"Kentucky";"College/University";"1"
203118;"Mike Scott";2012;2;13;43;"Draft";1610612737;"Atlanta";"Hawks";"ATL";"Virginia";"College/University";"1"
203119;"Kim English";2012;2;14;44;"Draft";1610612765;"Detroit";"Pistons";"DET";"Missouri";"College/University";"1"
203120;"Justin Hamilton";2012;2;15;45;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"Louisiana State";"College/University";"1"
203124;"Kyle O'Quinn";2012;2;19;49;"Draft";1610612753;"Orlando";"Magic";"ORL";"Norfolk State";"College/University";"1"
203125;"Izzet Turkyilmaz";2012;2;20;50;"Draft";1610612743;"Denver";"Nuggets";"DEN";"Banvit B.K. (Turkey)";"Other Team/Club";"0"
203129;"Tornike Shengelia";2012;2;24;54;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"Georgia";"College/University";"1"
203131;"Tomislav Zubcic";2012;2;26;56;"Draft";1610612761;"Toronto";"Raptors";"TOR";"KK Cibona (Croatia)";"Other Team/Club";"0"
203132;"Ilkan Karaman";2012;2;27;57;"Draft";1610612751;"Brooklyn";"Nets";"BKN";"Pinar Karsiyaka (Turkey)";"Other Team/Club";"0"
203134;"Marcus Denmon";2012;2;29;59;"Draft";1610612759;"San Antonio";"Spurs";"SAS";"Missouri";"College/University";"0"
203135;"Robert Sacre";2012;2;30;60;"Draft";1610612747;"Los Angeles";"Lakers";"LAL";"Gonzaga";"College/University";"1"
203318;"Glen Rice";2013;2;5;35;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"Michigan";"College/University";"1"
203459;"Allen Crabbe";2013;2;1;31;"Draft";1610612739;"Cleveland";"Cavaliers";"CLE";"California";"College/University";"1"
203461;"Anthony Bennett";2013;1;1;1;"Draft";1610612739;"Cleveland";"Cavaliers";"CLE";"Nevada-Las Vegas";"College/University";"1"
203467;"Carrick Felix";2013;2;3;33;"Draft";1610612739;"Cleveland";"Cavaliers";"CLE";"Arizona State";"College/University";"1"
203468;"CJ McCollum";2013;1;10;10;"Draft";1610612757;"Portland";"Trail Blazers";"POR";"Lehigh";"College/University";"1"
203471;"Dennis Schroder";2013;1;17;17;"Draft";1610612737;"Atlanta";"Hawks";"ATL";"Basketball Lowen Braunschweig (Germany)";"Other Team/Club";"1"
203472;"Deshaun Thomas";2013;2;28;58;"Draft";1610612759;"San Antonio";"Spurs";"SAS";"Ohio State";"College/University";"1"
203477;"Isaiah Canaan";2013;2;4;34;"Draft";1610612745;"Houston";"Rockets";"HOU";"Murray State";"College/University";"1"
203479;"Jamaal Franklin";2013;2;11;41;"Draft";1610612763;"Memphis";"Grizzlies";"MEM";"San Diego State";"College/University";"1"
203481;"Jeff Withey";2013;2;9;39;"Draft";1610612757;"Portland";"Trail Blazers";"POR";"Kansas";"College/University";"1"
203484;"Kentavious Caldwell-Pope";2013;1;8;8;"Draft";1610612765;"Detroit";"Pistons";"DET";"Georgia";"College/University";"1"
203486;"Mason Plumlee";2013;1;22;22;"Draft";1610612751;"Brooklyn";"Nets";"BKN";"Duke";"College/University";"1"
203487;"Michael Carter-Williams";2013;1;11;11;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"Syracuse";"College/University";"1"
203491;"Peyton Siva";2013;2;26;56;"Draft";1610612765;"Detroit";"Pistons";"DET";"Louisville";"College/University";"1"
203495;"Ricky Ledo";2013;2;13;43;"Draft";1610612749;"Milwaukee";"Bucks";"MIL";"Providence";"College/University";"1"
203497;"Rudy Gobert";2013;1;27;27;"Draft";1610612743;"Denver";"Nuggets";"DEN";"Cholet Basket (France)";"Other Team/Club";"1"
203499;"Shane Larkin";2013;1;18;18;"Draft";1610612737;"Atlanta";"Hawks";"ATL";"Miami (FL)";"College/University";"1"
203502;"Tony Mitchell";2013;2;7;37;"Draft";1610612765;"Detroit";"Pistons";"DET";"North Texas";"College/University";"1"
203503;"Tony Snell";2013;1;20;20;"Draft";1610612741;"Chicago";"Bulls";"CHI";"New Mexico";"College/University";"1"
203506;"Victor Oladipo";2013;1;2;2;"Draft";1610612753;"Orlando";"Magic";"ORL";"Indiana";"College/University";"1"
203507;"Giannis Antetokounmpo";2013;1;15;15;"Draft";1610612749;"Milwaukee";"Bucks";"MIL";"Basket Zaragoza 2002 (Spain)";"Other Team/Club";"1"
203508;"Sergey Karasev";2013;1;19;19;"Draft";1610612739;"Cleveland";"Cavaliers";"CLE";"B.C. Zenit Saint Petersburg (Russia)";"Other Team/Club";"1"
203510;"Pierre Jackson";2013;2;12;42;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"Baylor";"College/University";"1"
203511;"Grant Jerrett";2013;2;10;40;"Draft";1610612757;"Portland";"Trail Blazers";"POR";"Arizona";"College/University";"1"
203513;"Erik Murphy";2013;2;19;49;"Draft";1610612741;"Chicago";"Bulls";"CHI";"Florida";"College/University";"1"
203516;"James Ennis III";2013;2;20;50;"Draft";1610612737;"Atlanta";"Hawks";"ATL";"Long Beach State";"College/University";"1"
203520;"Livio Jean-Charles";2013;1;28;28;"Draft";1610612759;"San Antonio";"Spurs";"SAS";"ASVEL Basket (France)";"Other Team/Club";"1"
203525;"Marko Todorovic";2013;2;15;45;"Draft";1610612757;"Portland";"Trail Blazers";"POR";"FC Barcelona Basquet (Spain)";"Other Team/Club";"0"
203526;"Raul Neto";2013;2;17;47;"Draft";1610612737;"Atlanta";"Hawks";"ATL";"San Sebastian Gipuzkoa BC (Spain)";"Other Team/Club";"1"
203527;"Ryan Kelly";2013;2;18;48;"Draft";1610612747;"Los Angeles";"Lakers";"LAL";"Duke";"College/University";"1"
203528;"Romero Osby";2013;2;21;51;"Draft";1610612753;"Orlando";"Magic";"ORL";"Oklahoma";"College/University";"1"
203530;"Joffrey Lauvergne";2013;2;25;55;"Draft";1610612763;"Memphis";"Grizzlies";"MEM";"KK Partizan (Serbia)";"Other Team/Club";"1"
203533;"Janis Timma";2013;2;30;60;"Draft";1610612763;"Memphis";"Grizzlies";"MEM";"BK Ventspils (Latvia)";"Other Team/Club";"0"
203893;"Russ Smith";2014;2;17;47;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"Louisville";"College/University";"1"
203895;"Jordan McRae";2014;2;28;58;"Draft";1610612759;"San Antonio";"Spurs";"SAS";"Tennessee";"College/University";"1"
203901;"Elfrid Payton";2014;1;10;10;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"Louisiana-Lafayette";"College/University";"1"
203904;"Xavier Thames";2014;2;29;59;"Draft";1610612761;"Toronto";"Raptors";"TOR";"San Diego State";"College/University";"0"
203906;"Devyn Marble";2014;2;26;56;"Draft";1610612743;"Denver";"Nuggets";"DEN";"Iowa";"College/University";"1"
203908;"DeAndre Daniels";2014;2;7;37;"Draft";1610612761;"Toronto";"Raptors";"TOR";"Connecticut";"College/University";"0"
203909;"KJ McDaniels";2014;2;2;32;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"Clemson";"College/University";"1"
203910;"Nick Johnson";2014;2;12;42;"Draft";1610612745;"Houston";"Rockets";"HOU";"Arizona";"College/University";"1"
203914;"Gary Harris";2014;1;19;19;"Draft";1610612741;"Chicago";"Bulls";"CHI";"Michigan State";"College/University";"1"
203915;"Spencer Dinwiddie";2014;2;8;38;"Draft";1610612765;"Detroit";"Pistons";"DET";"Colorado";"College/University";"1"
203919;"Jordan Adams";2014;1;22;22;"Draft";1610612763;"Memphis";"Grizzlies";"MEM";"California-Los Angeles";"College/University";"1"
203924;"Jerami Grant";2014;2;9;39;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"Syracuse";"College/University";"1"
203925;"Joe Harris";2014;2;3;33;"Draft";1610612739;"Cleveland";"Cavaliers";"CLE";"Virginia";"College/University";"1"
203926;"Doug McDermott";2014;1;11;11;"Draft";1610612743;"Denver";"Nuggets";"DEN";"Creighton";"College/University";"1"
203928;"Cory Jefferson";2014;2;30;60;"Draft";1610612759;"San Antonio";"Spurs";"SAS";"Baylor";"College/University";"1"
203932;"Aaron Gordon";2014;1;4;4;"Draft";1610612753;"Orlando";"Magic";"ORL";"Arizona";"College/University";"1"
203934;"Lamar Patterson";2014;2;18;48;"Draft";1610612749;"Milwaukee";"Bucks";"MIL";"Pittsburgh";"College/University";"1"
203937;"Kyle Anderson";2014;1;30;30;"Draft";1610612759;"San Antonio";"Spurs";"SAS";"California-Los Angeles";"College/University";"1"
203940;"Adreian Payne";2014;1;15;15;"Draft";1610612737;"Atlanta";"Hawks";"ATL";"Michigan State";"College/University";"1"
203944;"Julius Randle";2014;1;7;7;"Draft";1610612747;"Los Angeles";"Lakers";"LAL";"Kentucky";"College/University";"1"
203946;"Cameron Bairstow";2014;2;19;49;"Draft";1610612741;"Chicago";"Bulls";"CHI";"New Mexico";"College/University";"1"
203948;"Johnny O'Bryant III";2014;2;6;36;"Draft";1610612749;"Milwaukee";"Bucks";"MIL";"Louisiana State";"College/University";"1"
203952;"Andrew Wiggins";2014;1;1;1;"Draft";1610612739;"Cleveland";"Cavaliers";"CLE";"Kansas";"College/University";"1"
203953;"Jabari Parker";2014;1;2;2;"Draft";1610612749;"Milwaukee";"Bucks";"MIL";"Duke";"College/University";"1"
203954;"Joel Embiid";2014;1;3;3;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"Kansas";"College/University";"1"
203967;"Dario Saric";2014;1;12;12;"Draft";1610612753;"Orlando";"Magic";"ORL";"KK Cibona (Croatia)";"Other Team/Club";"1"
203991;"Clint Capela";2014;1;25;25;"Draft";1610612745;"Houston";"Rockets";"HOU";"Elan Chalon (France)";"Other Team/Club";"1"
203994;"Jusuf Nurkic";2014;1;16;16;"Draft";1610612741;"Chicago";"Bulls";"CHI";"KK Cedevita (Croatia)";"Other Team/Club";"1"
203995;"Vasilije Micic";2014;2;22;52;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"KK Mega Leks (Serbia)";"Other Team/Club";"1"
203996;"Damien Inglis";2014;2;1;31;"Draft";1610612749;"Milwaukee";"Bucks";"MIL";"Chorale Roanne Basket (France)";"Other Team/Club";"1"
203998;"Bruno Caboclo";2014;1;20;20;"Draft";1610612761;"Toronto";"Raptors";"TOR";"Esporte Clube Pinheiros (Brazil)";"Other Team/Club";"1"
203999;"Nikola Jokic";2014;2;11;41;"Draft";1610612743;"Denver";"Nuggets";"DEN";"KK Mega Leks (Serbia)";"Other Team/Club";"1"
204002;"Edy Tavares";2014;2;13;43;"Draft";1610612737;"Atlanta";"Hawks";"ATL";"CB Gran Canaria (Spain)";"Other Team/Club";"1"
204009;"Nemanja Dangubic";2014;2;24;54;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"KK Mega Leks (Serbia)";"Other Team/Club";"0"
1626143;"Jahlil Okafor";2015;1;3;3;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"Duke";"College/University";"1"
1626144;"Emmanuel Mudiay";2015;1;7;7;"Draft";1610612743;"Denver";"Nuggets";"DEN";"Guangdong Southern Tigers (China)";"Other Team/Club";"1"
1626145;"Tyus Jones";2015;1;24;24;"Draft";1610612739;"Cleveland";"Cavaliers";"CLE";"Duke";"College/University";"1"
1626148;"Anthony Brown";2015;2;4;34;"Draft";1610612747;"Los Angeles";"Lakers";"LAL";"Stanford";"College/University";"1"
1626149;"Montrezl Harrell";2015;2;2;32;"Draft";1610612745;"Houston";"Rockets";"HOU";"Louisville";"College/University";"1"
1626153;"Delon Wright";2015;1;20;20;"Draft";1610612761;"Toronto";"Raptors";"TOR";"Utah";"College/University";"1"
1626155;"Sam Dekker";2015;1;18;18;"Draft";1610612745;"Houston";"Rockets";"HOU";"Wisconsin";"College/University";"1"
1626156;"D'Angelo Russell";2015;1;2;2;"Draft";1610612747;"Los Angeles";"Lakers";"LAL";"Ohio State";"College/University";"1"
1626158;"Richaun Holmes";2015;2;7;37;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"Bowling Green";"College/University";"1"
1626160;"JP Tokoto";2015;2;28;58;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"North Carolina";"College/University";"1"
1626162;"Kelly Oubre Jr.";2015;1;15;15;"Draft";1610612737;"Atlanta";"Hawks";"ATL";"Kansas";"College/University";"1"
1626169;"Stanley Johnson";2015;1;8;8;"Draft";1610612765;"Detroit";"Pistons";"DET";"Arizona";"College/University";"1"
1626171;"Bobby Portis";2015;1;22;22;"Draft";1610612741;"Chicago";"Bulls";"CHI";"Arkansas";"College/University";"1"
1626173;"Rashad Vaughn";2015;1;17;17;"Draft";1610612749;"Milwaukee";"Bucks";"MIL";"Nevada-Las Vegas";"College/University";"1"
1626178;"Rondae Hollis-Jefferson";2015;1;23;23;"Draft";1610612757;"Portland";"Trail Blazers";"POR";"Arizona";"College/University";"1"
1626181;"Norman Powell";2015;2;16;46;"Draft";1610612749;"Milwaukee";"Bucks";"MIL";"California-Los Angeles";"College/University";"1"
1626185;"Jarell Martin";2015;1;25;25;"Draft";1610612763;"Memphis";"Grizzlies";"MEM";"Louisiana State";"College/University";"1"
1626191;"Chris McCullough";2015;1;29;29;"Draft";1610612751;"Brooklyn";"Nets";"BKN";"Syracuse";"College/University";"1"
1626192;"Pat Connaughton";2015;2;11;41;"Draft";1610612751;"Brooklyn";"Nets";"BKN";"Notre Dame";"College/University";"1"
1626195;"Willy Hernangomez";2015;2;5;35;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"CB Sevilla (Spain)";"Other Team/Club";"1"
1626199;"Darrun Hilliard";2015;2;8;38;"Draft";1610612765;"Detroit";"Pistons";"DET";"Villanova";"College/University";"1"
1626204;"Larry Nance Jr.";2015;1;27;27;"Draft";1610612747;"Los Angeles";"Lakers";"LAL";"Wyoming";"College/University";"1"
1626209;"Mario Hezonja";2015;1;5;5;"Draft";1610612753;"Orlando";"Magic";"ORL";"FC Barcelona Basquet (Spain)";"Other Team/Club";"1"
1626215;"Cady Lalanne";2015;2;25;55;"Draft";1610612759;"San Antonio";"Spurs";"SAS";"Massachusetts";"College/University";"0"
1626218;"Sir'Dominic Pointer";2015;2;23;53;"Draft";1610612739;"Cleveland";"Cavaliers";"CLE";"St. John's (NY)";"College/University";"0"
1626221;"Nikola Milutinov";2015;1;26;26;"Draft";1610612759;"San Antonio";"Spurs";"SAS";"KK Partizan (Serbia)";"Other Team/Club";"0"
1626222;"Arturas Gudaitis";2015;2;17;47;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"BC Zalgiris (Lithuania)";"Other Team/Club";"0"
1626226;"Marcus Eriksson";2015;2;20;50;"Draft";1610612737;"Atlanta";"Hawks";"ATL";"FC Barcelona Basquet (Spain)";"Other Team/Club";"0"
1626227;"Tyler Harvey";2015;2;21;51;"Draft";1610612753;"Orlando";"Magic";"ORL";"Eastern Washington";"College/University";"0"
1626230;"Nikola Radicevic";2015;2;27;57;"Draft";1610612743;"Denver";"Nuggets";"DEN";"CB Sevilla (Spain)";"Other Team/Club";"0"
1626231;"Dimitrios Agravanis";2015;2;29;59;"Draft";1610612737;"Atlanta";"Hawks";"ATL";"Olympiacos B.C. (Greece)";"Other Team/Club";"0"
1626232;"Luka Mitrovic";2015;2;30;60;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"Red Star Belgrade (Serbia)";"Other Team/Club";"0"
1627732;"Ben Simmons";2016;1;1;1;"Draft";1610612755;"Philadelphia";"76ers";"PHI";"Louisiana State";"College/University";"1"
1627735;"Wade Baldwin IV";2016;1;17;17;"Draft";1610612763;"Memphis";"Grizzlies";"MEM";"Vanderbilt";"College/University";"1"
1627736;"Malik Beasley";2016;1;19;19;"Draft";1610612743;"Denver";"Nuggets";"DEN";"Florida State";"College/University";"1"
1627740;"Henry Ellenson";2016;1;18;18;"Draft";1610612765;"Detroit";"Pistons";"DET";"Marquette";"College/University";"1"
1627742;"Brandon Ingram";2016;1;2;2;"Draft";1610612747;"Los Angeles";"Lakers";"LAL";"Duke";"College/University";"1"
1627748;"Thon Maker";2016;1;10;10;"Draft";1610612749;"Milwaukee";"Bucks";"MIL";"";"";"1"
1627749;"Dejounte Murray";2016;1;29;29;"Draft";1610612759;"San Antonio";"Spurs";"SAS";"Washington";"College/University";"1"
1627750;"Jamal Murray";2016;1;7;7;"Draft";1610612743;"Denver";"Nuggets";"DEN";"Kentucky";"College/University";"1"
