PERSON_ID,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FIRST_LAST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,PLAYER_SLUG,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_SLUG,TEAM_CODE,GAMES_PLAYED_FLAG,OTHERLEAGUE_EXPERIENCE_CH
202694,"Morris Sr., Marcus",Marcus Morris Sr.,1,2011,2023,marcus_morris,marcus_morris_sr,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,1
1627749,"Murray, Dejounte",Dejounte Murray,1,2016,2023,dejounte_murray,dejounte_murray,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,1
1627750,"Murray, Jamal",Jamal Murray,1,2016,2023,jamal_murray,jamal_murray,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,0
1631200,"Murray, Kris",Kris Murray,1,2023,2023,kris_murray,kris_murray,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,11
203488,"Muscala, Mike",Mike Muscala,1,2013,2023,mike_muscala,mike_muscala,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,1
1631250,"Nance, Pete",Pete Nance,1,2023,2023,pete_nance,pete_nance,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,11
1627777,"Niang, Georges",Georges Niang,1,2016,2023,georges_niang,georges_niang,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,1
1630192,"Nnaji, Zeke",Zeke Nnaji,1,2020,2023,zeke_nnaji,zeke_nnaji,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,0
1641806,"Nowell, Markquis",Markquis Nowell,1,2023,2023,markquis_nowell,markquis_nowell,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,11
1629670,"Nwora, Jordan",Jordan Nwora,1,2020,2023,jordan_nwora,jordan_nwora,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,1
1629643,"Okeke, Chuma",Chuma Okeke,1,2020,2023,chuma_okeke,chuma_okeke,1610612753,Orlando,Magic,ORL,magic,magic,Y,1
1630168,"Okongwu, Onyeka",Onyeka Okongwu,1,2020,2023,onyeka_okongwu,onyeka_okongwu,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,0
1630171,"Okoro, Isaac",Isaac Okoro,1,2020,2023,isaac_okoro,isaac_okoro,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,0
203482,"Olynyk, Kelly",Kelly Olynyk,1,2013,2023,kelly_olynyk,kelly_olynyk,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,0
1626224,"Osman, Cedi",Cedi Osman,1,2017,2023,cedi_osman,cedi_osman,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,1
1626162,"Oubre Jr., Kelly",Kelly Oubre Jr.,1,2015,2023,kelly_oubre_jr,kelly_oubre_jr,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,0
1626166,"Payne, Cameron",Cameron Payne,1,2015,2023,cameron_payne,cameron_payne,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,1
1641763,"Phillips, Julian",Julian Phillips,1,2023,2023,julian_phillips,julian_phillips,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,11
1629618,"Pickett, Jalen",Jalen Pickett,1,2023,2023,jalen_pickett,jalen_pickett,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,11
1630590,"Pippen Jr., Scotty",Scotty Pippen Jr.,1,2022,2023,scotty_pippen_jr,scotty_pippen_jr,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,11
1627751,"Poeltl, Jakob",Jakob Poeltl,1,2016,2023,jakob_poeltl,jakob_poeltl,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,1
1629007,"Porter, Jontay",Jontay Porter,1,2019,2023,jontay_porter,jontay_porter,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,11
1641854,"Porter Jr., Craig",Craig Porter Jr.,1,2023,2023,craig_porter,craig_porter_jr,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,11
1629008,"Porter Jr., Michael",Michael Porter Jr.,1,2018,2023,michael_porter_jr,michael_porter_jr,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,0
1626171,"Portis, Bobby",Bobby Portis,1,2015,2023,bobby_portis,bobby_portis,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,1
1627752,"Prince, Taurean",Taurean Prince,1,2016,2023,taurean_prince,taurean_prince,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,1
1630243,"Queen, Trevelin",Trevelin Queen,1,2021,2023,trevelin_queen,trevelin_queen,1610612753,Orlando,Magic,ORL,magic,magic,Y,11
1630193,"Quickley, Immanuel",Immanuel Quickley,1,2020,2023,immanuel_quickley,immanuel_quickley,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,0
1641871,"Reath, Duop",Duop Reath,1,2023,2023,duop_reath,duop_reath,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,0
1630559,"Reaves, Austin",Austin Reaves,1,2021,2023,austin_reaves,austin_reaves,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,0
1629629,"Reddish, Cam",Cam Reddish,1,2019,2023,cameron_reddish,cam_reddish,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,0
1630194,"Reed, Paul",Paul Reed,1,2020,2023,paul_reed,paul_reed,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,1
1631197,"Rhoden, Jared",Jared Rhoden,1,2022,2023,jared_rhoden,jared_rhoden,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,11
1631157,"Rollins, Ryan",Ryan Rollins,1,2022,2023,ryan_rollins,ryan_rollins,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,11
201565,"Rose, Derrick",Derrick Rose,1,2008,2023,derrick_rose,derrick_rose,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,0
1641712,"Rupert, Rayan",Rayan Rupert,1,2023,2023,rayan_rupert,rayan_rupert,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,11
1626156,"Russell, D'Angelo",D'Angelo Russell,1,2015,2023,d'angelo_russell,dangelo_russell,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,0
1631257,"Samuels Jr., Jermaine",Jermaine Samuels Jr.,1,2023,2023,jermaine_samuels_jr,jermaine_samuels_jr,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,11
1641766,"Sanogo, Adama",Adama Sanogo,1,2023,2023,adama_sanogo,adama_sanogo,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,11
1631204,"Sasser, Marcus",Marcus Sasser,1,2023,2023,marcus_sasser,marcus_sasser,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,0
1629678,"Schofield, Admiral",Admiral Schofield,1,2019,2023,admiral_schofield,admiral_schofield,1610612753,Orlando,Magic,ORL,magic,magic,Y,1
203471,"Schroder, Dennis",Dennis Schroder,1,2013,2023,dennis_schroder,dennis_schroder,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,1
1630578,"Sengun, Alperen",Alperen Sengun,1,2021,2023,alperen_sengun,alperen_sengun,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,0
1630549,"Sharpe, Day'Ron",Day'Ron Sharpe,1,2021,2023,dayron_sharpe,dayron_sharpe,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,1
1631101,"Sharpe, Shaedon",Shaedon Sharpe,1,2022,2023,shaedon_sharpe,shaedon_sharpe,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,0
1627732,"Simmons, Ben",Ben Simmons,1,2016,2023,ben_simmons,ben_simmons,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,0
1629014,"Simons, Anfernee",Anfernee Simons,1,2018,2023,anfernee_simons,anfernee_simons,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,1
203935,"Smart, Marcus",Marcus Smart,1,2014,2023,marcus_smart,marcus_smart,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,1
1631173,"Smith, Terquavion",Terquavion Smith,1,2023,2023,terquavion_smith,terquavion_smith,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,11
1628372,"Smith Jr., Dennis",Dennis Smith Jr.,1,2017,2023,dennis_smith_jr,dennis_smith_jr,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,0
1631095,"Smith Jr., Jabari",Jabari Smith Jr.,1,2022,2023,jabari_smith,jabari_smith_jr,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,0
1631110,"Sochan, Jeremy",Jeremy Sochan,1,2022,2023,jeremy_sochan,jeremy_sochan,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,0
1630205,"Stevens, Lamar",Lamar Stevens,1,2020,2023,lamar_stevens,lamar_stevens,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,0
1630191,"Stewart, Isaiah",Isaiah Stewart,1,2020,2023,isaiah_stewart,isaiah_stewart,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,0
1631124,"Strawther, Julian",Julian Strawther,1,2023,2023,julian_strawther,julian_strawther,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,11
1629622,"Strus, Max",Max Strus,1,2019,2023,max_strus,max_strus,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,1
1630591,"Suggs, Jalen",Jalen Suggs,1,2021,2023,jalen_suggs,jalen_suggs,1610612753,Orlando,Magic,ORL,magic,magic,Y,0
1630256,"Tate, Jae'Sean",Jae'Sean Tate,1,2020,2023,jaesean_tate,jaesean_tate,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,0
1630678,"Taylor, Terry",Terry Taylor,1,2021,2023,terry_taylor,terry_taylor,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,1
202066,"Temple, Garrett",Garrett Temple,1,2009,2023,garrett_temple,garrett_temple,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,1
1631207,"Terry, Dalen",Dalen Terry,1,2022,2023,dalen_terry,dalen_terry,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,1
1630560,"Thomas, Cam",Cam Thomas,1,2021,2023,cam_thomas,cam_thomas,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,0
1641708,"Thompson, Amen",Amen Thompson,1,2023,2023,amen_thompson,amen_thompson,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,0
1641709,"Thompson, Ausar",Ausar Thompson,1,2023,2023,ausar_thompson,ausar_thompson,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,0
202684,"Thompson, Tristan",Tristan Thompson,1,2011,2023,tristan_thompson,tristan_thompson,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,0
1629680,"Thybulle, Matisse",Matisse Thybulle,1,2019,2023,matisse_thybulle,matisse_thybulle,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,0
1629018,"Trent Jr., Gary",Gary Trent Jr.,1,2018,2023,gary_trent_jr,gary_trent_jr,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,1
1641816,"Tyson, Hunter",Hunter Tyson,1,2023,2023,hunter_tyson,hunter_tyson,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,11
1630649,"Umude, Stanley",Stanley Umude,1,2022,2023,stanley_umude,stanley_umude,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,11
1627832,"VanVleet, Fred",Fred VanVleet,1,2016,2023,fred_vanvleet,fred_vanvleet,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,1
1629020,"Vanderbilt, Jarred",Jarred Vanderbilt,1,2018,2023,jarred_vanderbilt,jarred_vanderbilt,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,1
1630170,"Vassell, Devin",Devin Vassell,1,2020,2023,devin_vassell,devin_vassell,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,0
1629216,"Vincent, Gabe",Gabe Vincent,1,2019,2023,gabe_vincent,gabe_vincent,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,1
202696,"Vucevic, Nikola",Nikola Vucevic,1,2011,2023,nikola_vucevic,nikola_vucevic,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,0
1629731,"Wade, Dean",Dean Wade,1,2019,2023,dean_wade,dean_wade,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,1
1630532,"Wagner, Franz",Franz Wagner,1,2021,2023,franz_wagner,franz_wagner,1610612753,Orlando,Magic,ORL,magic,magic,Y,0
1629021,"Wagner, Moritz",Moritz Wagner,1,2018,2023,moritz_wagner,moritz_wagner,1610612753,Orlando,Magic,ORL,magic,magic,Y,1
1631133,"Walker, Jabari",Jabari Walker,1,2022,2023,jabari_walker,jabari_walker,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,0
1629022,"Walker IV, Lonnie",Lonnie Walker IV,1,2018,2023,lonnie_walker,lonnie_walker_iv,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,1
1631102,"Washington Jr., TyTy",TyTy Washington Jr.,1,2022,2023,tyty_washington,tyty_washington_jr,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,11
1629139,"Watanabe, Yuta",Yuta Watanabe,1,2018,2023,yuta_watanabe,yuta_watanabe,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,1
1630570,"Watford, Trendon",Trendon Watford,1,2021,2023,trendon_watford,trendon_watford,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,0
1631212,"Watson, Peyton",Peyton Watson,1,2022,2023,peyton_watson,peyton_watson,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,1
1641705,"Wembanyama, Victor",Victor Wembanyama,1,2023,2023,victor_wembanyama,victor_wembanyama,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,0
1631104,"Wesley, Blake",Blake Wesley,1,2022,2023,blake_wesley,blake_wesley,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,1
1629632,"White, Coby",Coby White,1,2019,2023,coby_white,coby_white,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,0
1641727,"Whitehead, Dariq",Dariq Whitehead,1,2023,2023,dariq_whitehead,dariq_whitehead,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,11
1641715,"Whitmore, Cam",Cam Whitmore,1,2023,2023,cam_whitmore,cam_whitmore,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,0
1631466,"Williams, Nate",Nate Williams,1,2022,2023,jeenathan_williams,nate_williams,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,11
1630172,"Williams, Patrick",Patrick Williams,1,2020,2023,patrick_williams,patrick_williams,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,0
1630533,"Williams, Ziaire",Ziaire Williams,1,2021,2023,ziaire_williams,ziaire_williams,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,1
1629057,"Williams III, Robert",Robert Williams III,1,2018,2023,robert_williams,robert_williams_iii,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,1
1631246,"Williams Jr., Vince",Vince Williams Jr.,1,2022,2023,vince_williams_jr,vince_williams_jr,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,1
1630592,"Wilson, Jalen",Jalen Wilson,1,2023,2023,jalen_wilson,jalen_wilson,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,11
1629685,"Windler, Dylan",Dylan Windler,1,2019,2023,dylan_windler,dylan_windler,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,11
1630164,"Wiseman, James",James Wiseman,1,2020,2023,james_wiseman,james_wiseman,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,1
1626174,"Wood, Christian",Christian Wood,1,2015,2023,christian_wood,christian_wood,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,1
1629027,"Young, Trae",Trae Young,1,2018,2023,trae_young,trae_young,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,0
